,text,sentiment
7144,"@Tsarnick Baby spinach, what's with you and babies? *Cough* Hannah *Cough* Oooh zing! ",healthy
7145,"@Mendelt Good point, thanks, I think I never noticed because I am always looking to absorb info on DI/IoC ",healthy
7146,@Axleuk it looks great - can't wait to read it ,healthy
7147,"@laryissa In a fridge,  of course, carried by super-speedy pigeons ",healthy
7148,"Set up a backpacking meet-up, May 8-10 at Reno - MN - NOT Nevada. lol... Should be fun to show group the caves and Mississippi views. ",healthy
7149,starting new project! full of happiness ,healthy
7150,@IMAGEN8 Aww ThAt'S CuTe....U MuSt HaVe A GrEaT GiRl ,healthy
7151,@Emsy your daily pic update I see ,healthy
7152,"@TomFelton It's SO GOOD! You'll love it  It's my favourite musical BY FAR, and the British cast are just mindblowingly good.",healthy
7153,@ameir thanks love  you can support nc state since youre an alum and abbu taught there.  but not duke.  i'll stop cooking for you.,healthy
7154,"@hippielove Feeling good today I hope. Feels like a good Tuesday to me, cross your fingers.  ",healthy
7155,Im getting ready for school. It's the last day of LEAP testing ,healthy
7156,"just finished meeting with Vincent Everts in Moscow, coincidence -- we're on the same plane back to Holland tonight. ",healthy
7157,@mileycyrus Good Morning  I hope you feel better!,healthy
7158,this girl in my english class just gave myself &amp; a few people free soda. roooot beerr ,healthy
7159,back from break  on to continue what i was doing,healthy
7160,@MmmBaileys @carli_chick Hello  x,healthy
7161,"@ilovetypography Haha, you're right! Being a drummer I use the word regularly and always have to think for a second about the spelling.. ",healthy
7162,@Mess_Jess oh is there cheese sauce with the cauliflower? Renet free? Cheese sauce makes anything edible ,healthy
7163,i can't wait to see her again.. for dinner ,healthy
7164,Looking forward to a relaxing week in Spain! ,healthy
7165,@sarfoodie awwww! was thinking of you all day yesterday-hope day#1 was great!! ,healthy
7166,"LOL SEO isnï¿½t rocket science, but keeping your site high in google is ",healthy
7167,"My hair is cooperating today.  Bravo, Manda. Bravo.",healthy
7168,I want a george bush. Someone should come pick me up. ,healthy
7169,@Budjette @Budjette You have a thing for Tish? Makakarating sa kanya ,healthy
7170,@miss_soup  ahahaha i lubbbb you ,healthy
7171,spending the day with one of my favorite little guys... ,healthy
7172,"@president24 - the DIY work was my initiative, however in my defense, it was my gf that wanted the shelf in that particular place ",healthy
7173,@nrg07 Jadi minder. ) I'm at the section E along with my sister and some various friends ,healthy
7174,@hannityhater Have you seen the Ed Show yet?  It's all the things you want to say and more! (But with no expletives.. )  ,healthy
7175,@aplusk No poor people IN Monte Carlo. It's illegal ,healthy
7176,@d1sxeyes assuming you're still asleep  I've woken + showered but feeling absolutely knackerrred. So I might sleep again...Keep me posted!,healthy
7177,sucht andere Beauty-Experten ,healthy
7178,presenting my speech today...wish me luck! ,healthy
7179,HUGE moon on the western horizon in Fort Worth this morning ,healthy
7180,"I really love coda, you should love to ",healthy
7181,"Documents documents documents. Loving them, now sorting through them ",healthy
7182,is sweaty after a hard wok out so off 4 a shower!!!!!  x,healthy
7183,"@melsheppard thats ok then  fuck everyone else ;) (actually, you were one i thought i had)",healthy
7184,Just watched the &quot;Flutter - The New twitter&quot; video.   - http://bit.ly/GYKtn,healthy
7185,@Billy3G Well that's what school is about: getting your beauty sleep befor the long night ahead.  Been there done that &amp; Miss it!,healthy
7186,Gonna watch Twilight before bed  *miss ko si prinsipe simpatika.. haha* Good MorNight! &lt;3,healthy
7187,"Have started using youtube &amp; vimeo more, need friends/subscribers! www.youtube.com/user/zinziii &amp; http://vimeo.com/zinziii  #fb",healthy
7188,yAAAYY! it worked!  I know how to do more things now!,healthy
7189,"@angesbiz  call me in the morning hon, any time after 6am is perfectly normal in our house  check your DM too",healthy
7190,"@xlakeeffectkid gahh i'll be in london all week, you should come to london and see hey chris with me  ftw!",healthy
7191,@SECNET but good-quiet I hope ,healthy
7192,"still up!this sounds really weird,but im not tired, sooooo yea ",healthy
7193,"EURUSD Bulls, Hang in There!  http://twurl.nl/k64a1z",healthy
7194,@divadoll123 they don't really think he's brilliant.. they just are relieved he's not 'evil' like we are..  ,healthy
7195,"I'm getting the LG Viewty 2moz, hopefully! ",healthy
7196,needs a catchy status message. Can't think of one... so... how about... &quot;hi...&quot;   ?,healthy
7197,@knealemann wonder when they'll get out of &quot;beta&quot; re: gmail is five. ,healthy
7198,@Surge_N is that when we arrived then? ,healthy
7199,"helping ExpressDaily.co.uk climb Google hill. We've climbed another couple of steps, now No. 33 out of 68,800,000 ",healthy
7200,@thesomeex Why thank you ,healthy
7201,@Lyteworks anytime sis ,healthy
7202,About to buy sway sway baby tickets. Hope theres some left. ,healthy
7203,@jfer32075 i'm in rome and we felt a bit the quake but luckily nothing happened to people and buildings   karma baby!,healthy
7204,so i'm up! lol getting ready for another enthusiastic day at school!  ugh! so boring!,healthy
7205,Time to get ready for work! ,healthy
7206,@andymihail foarte posibil ,healthy
7207,@RSessions Yup. &quot;and&quot; is many times a more interesting AND better word ,healthy
7208,haha  what laughs kirsty.,healthy
7209,"@jaredleto Hi!  Just got back home from work. I'm about to have lunch. And no, I'm not a vegan... Sleep tight! xxx",healthy
7210,just arrived at school traffic was terrible! English &amp; History trimesters then off for 2 weeks ,healthy
7211,@BW101 i know riight ,healthy
7212,"Finished my attempted at manual labour, time for shower and nice lunch ",healthy
7213,Bonjour tweeple ,healthy
7214,... going to do sweatlodge soon... high time  ---- Gran Madre del amor  tlatzocomate tlatzocomate tlatzocomate,healthy
7215,@DjRioBlackwood   ,healthy
7216,You may have heard @DanSchawbel's book is out today  Here's my review of it for UniversityChic.com: http://universitychic.com/node/4063/,healthy
7217,"So What video is on.  I love Pink, but I do love Mr. Hart a little more. ",healthy
7218,"@MissxMarisa haha, anyway that's *my* word! *I* zing people! only the Tsar may zing ",healthy
7219,need a laugh? read my background  i wish i had a seven year old mind,healthy
7220,it works  re: http://ff.im/1Yb1B,healthy
7221,"@Siffie_Gates : Yay! XD Thank you  Psst, psst, do you who's that handsome man sitting in the corner? LOL! XD",healthy
7222,"@Mendelt I just like to list the possible options, so I can google, compare and then decide what I would like to try first ",healthy
7223,is home sweet home and got an 81% on her bio exam .. i love uni ,healthy
7224,Surely enough personnel on there to prevent  a third world war ,healthy
7225,Jazz spam? &quot;You can have more sax&quot; ,healthy
7226,@jdbruton thanks jd  its great to connect with you too!,healthy
7227,Just been chatting all about O2 Broadband  - I'm very impressed ,healthy
7228,"@ziv and @nathanlipson comparing # of followers at yet another arcaffe, with @maayancohen as a witness.  Hardcore journalism ",healthy
7229,@QueensOfVintage Nice site   http://snurl.com/fen2t,healthy
7230,@InnerBrat of course I do!  I'm not back in London until the end of the month though.,healthy
7231,@laurenevail go free trade - I love &quot;Just Us!&quot; brand ,healthy
7232,@wizardgold it really won't be that exciting you know ,healthy
7233,@ankitb4u i guess so....maybe i can get some rest today but then again probably go to the gym after work... ,healthy
7234,"@DaydreamLily :O You read my mind, that's what my post today is about...better finish it up publish it soon! ",healthy
7235,time to wake up auntie to get some yumm yumms goin ,healthy
7236,I'm back (on Twitter)!  Just had an amazing week on the Andaman Islands ,healthy
7237,@Pon_and_Zi  thanks,healthy
7238,Planned a trip to Palawan on Thursday  One of the most beautiful megadiversity places on this planet. Can't wait to be there.,healthy
7239,@JoanneRK  No Had a huge fry up lol ,healthy
7240,@davethackeray  Hahaha! Sorry...was having a mad moment! Most of my painting jeans have hand prints!!! Too funny! I'm a messy painter! ,healthy
7241,@PercythePigeon Thanks for that ,healthy
7242,"sometimes the universe just doesn't want you to have falafel. when that happens, just order pizza ",healthy
7243,Is boreddddddddddddd  and waiting ,healthy
7244,"@suesshirtshop I am doing great, thank you!! ",healthy
7245,when are we going to Sweden again...?? haha ,healthy
7246,"@Trekkygeek it is a bit, but still better than nothing ",healthy
7247,"@giordanobc  Too late. I meant it in a positive way though, but make-up artists and hair stylists can make people look very different!",healthy
7248,@rationalacademy I dig your tunes ,healthy
7249,"@JCred I believe it..  the Prius is the 2nd car, rarely leaves the garage.. mostly it's the Ferrari.. ",healthy
7250,@trianglechris YUM what do you guys think you're gonna serve?   ,healthy
7251,parents just bought a brand spanking new car.  and im happy because of galaxy caramel chocolate. i love it.,healthy
7252,"Oh, and by the way -- I Am Not A Recruiter.  Just looking for 1 lucky intern ",healthy
7253,"starting a new day! my eyes hurts... look like a rabbit, 'cause they're red hehe. I'm a easter rabbit ",healthy
7254,@Aural_Fixation Hmm not so sure about he mum effing bit.. but you might be on to something ,healthy
7255,"@lesanto Smashing!  Relatedness to W&amp;G is taken into account when judging, but any stop-motion work is welcomed by the W&amp;G community ",healthy
7256,@brendonuriesays What are you doing in london?  x,healthy
7257,@stuartCalder you're welcome  it's the whole dog and barking thing innit? Lol! x,healthy
7258,Haha watching skins. I feel like listening to short stack ,healthy
7259,"@breanaphillips  lol wait, so many things  ! lol",healthy
7260,@rebeccaspain it was my joy to bring it over. ,healthy
7261,is going shopping... and can't be bothered to feel guilty about spending the money ,healthy
7262,keep twittering and facebooking!!!    http://www.telegraph.co.uk/a/5093060,healthy
7263,no big boss today though...YAY.... ,healthy
7264,@TomOKeefe1 Good night Tom! Have a good Tuesday. I'll let you know how Wednesday goes ,healthy
7265,"@FiFIG03 awh, well you being able to make it is good enough for me  i'm still deciding about the pizza, we'll see when the day gets closer",healthy
7266,@TheCinematics Welcome to the revolution ,healthy
7267,had a good night last night;cant wait til wednesday... ,healthy
7268,"@greedydancer Good luck, then... for the meaning of life thing. And twitter too ",healthy
7269,@MissDibbs good morning miss ,healthy
7270,"@hayl3s ehehe  soo.... i love him, ill shoot the open happiness into my veins with him yeah haha",healthy
7271,has got herself a extra job as a photographer  ,healthy
7272,@lizzyval I added pgatour.  Do I get some PROV's for it?  ,healthy
7273,blahh getting read to go to school..gotta get thru today then 2 more days till the long weekend. ,healthy
7274,"@iheartthatdance u14 Niamh B, Michaela H, Rebecca S.  U15 Sarah P, Katie H, Katherine R, Allison C. I know those for sure ",healthy
7275,"Follow me, hustlers ",healthy
7276,Looking forward to publish a paper on developing APIs  @mdekuijper Hopefully at ICSR or other...,healthy
7277,just had a lush bath ,healthy
7278,Good day tweetsters. I will blogging within the next day or two. Hope it goes well like my last effort  x,healthy
7279,"has got a new phone, and a new number, the new number is 9 3000 920, because I'm just that awesome ",healthy
7280,@rewebcoach Dimples smilin' back are the best !  Good morning ,healthy
7281,Listening to music from the iphone with this http://www.griffintechnology.com/products/aircurve so awesomeeee! ,healthy
7282,While You Were Sleeping @Katchooo has written about her 4am photo experience http://is.gd/r5D3 ,healthy
7283,"Oh yes, I will be hall monitor!! Yeah-huh!! ",healthy
7284,On my way to school.  Gonna get Erica H. Suspended ,healthy
7285,....And for the record: the Dawkin-brand atheist bigots are just as emetic as the religious zealots ,healthy
7286,@rocknrod I didn't have the day off..but my radio co-host always takes the day off. Opening Day is an official holiday for him ,healthy
7287,"If anyone wants copies of the IOC benchmark with Hiro, send me a direct message and it shall be yours ",healthy
7288,@GottaBeAndrew Its awesome thankyou ,healthy
7289,Coffee.  Must get coffee.  Cool morning in Eunice.  40.  Going to be hitting 80 this weekend.  Niiiiiiiiiiiiiiiiiiice.  ,healthy
7290,"@officialTila yes its fine to give your dog milk, my dog LOVES milk too haha ",healthy
7291,"@neilwarner I'll give you that, but it's only good for a treat. Diet Coke is the way forward ",healthy
7292,@JonathanRKnight Do u still have that orange shirt and the orange Jacket???  xx,healthy
7293,The twitter task.. It exists... who used it? And why?  Just curious http://is.gd/rbjr,healthy
7294,"For the record (I assume @cycleclothing is interested since they just followed me): cycling is A-B, minimum fuss, normal clothes ",healthy
7295,"@tomfelton You can come to Sydney, much better than Melbourne, and stay with me! It'd be great fun  we'll go out, enjoy the sun",healthy
7296,@adindaxton nyeheheh :p i know how it feels then ,healthy
7297,cast partayyyy. woot woot. people setting up say HI to twitter world ,healthy
7298,@matsing Ah. I like Ruby... Each to his own I guess. ,healthy
7299,"Drinking orange juice, eating viscount ",healthy
7300,Can't wait to see the Full Service tour. Thanks for coming back.  ,healthy
7301,Broken window fixed  What to have for lunch?,healthy
7302,@harveyparadox SUshi is good thanks ,healthy
7303,Askem is liked his walk to April's house   Hope it's nice out tonight... http://apps.facebook.com/dogbook/profile/view/742943,healthy
7304,"@meetsamer with a lens 18-105 , the reseller such a sweet guy, will deliver it to me to the office directly ",healthy
7305,"@stephenfry Mid pleasures and palaces though we may roam, Be it ever so humble, there's no place like home...  Have a nice day wandering!",healthy
7306,"@WoIIe @brettjohn doesn't know him, I already asked. ",healthy
7307,@sbcalfee the water instead of milk was pregnancy brain ,healthy
7308,http://www.swoose.net/IRISHDANCING/2009/WorldsMonday/target123.html Do I ever wish I could see the front better! She looks lovely  #widc,healthy
7309,@SP_MediaSiren surely it's only ginger who's pregnant..... ,healthy
7310,Billy Mays on radio this AM:  Life's a pitch and then you buy.   Cute.,healthy
7311,"whoa! lil bro just woke up, he is grumpy, but thats just his default mood in the morning. i should go tick him off ",healthy
7312,....I have a non-stop week...and I like it ,healthy
7313,crunchy peanut butter is 100x better than smooth peanut butter.  i dont know how anyone eats smooth PB. except for reese's of course ,healthy
7314,"@limburger2001 No no, catch up now!  I' home now YAY! ",healthy
7315,@niclas well that would make sense.. But I want a new 30&quot; ,healthy
7316,"@boomtopper it doesn't work in parallels, performance sucks in vmware, and I don't want to reboot for a lunch shooting spree ",healthy
7317,@MussoMitchel Cool BIO. ,healthy
7318,Fresh radishes and rabbit patï¿½ for lunch. With gorgeous crusty sourdough bread ,healthy
7319,Fresh radishes and rabbit patï¿½ for lunch. With gorgeous crusty sourdough bread ,healthy
7320,@BW101 i had baked salmon with grated potato and mustard  twas rather tasty,healthy
7321,"it hit me like a ray of sun, burning thru my darkest nights. you're the only one that i want, and i'm addicted to your light. ",healthy
7322,Thanks and welcome to all of my new followers ,healthy
7323,@crazydaizy9 good girl... I am going walking later....  Need to build up my endurance... lollll ,healthy
7324,Passed my L's today!! ,healthy
7325,@gonereading Are you trying to make me even bigger-headed??? If you pick some good people to follow you soon see the benefits! ,healthy
7326,listening to Taylor Swift - White horse...... LOVE IT! plus watching Two and a half men ,healthy
7327,@cybster That is nice - I admit ,healthy
7328,Getting ready for work. Got to sleep in today though ,healthy
7329,@livingrocknroll tampines1 opens this thursday i heard. let's all go after OL Refresh with Timah and Mumu and Sarah!  LOLERZ,healthy
7330,global campus internet nya down. global gimana maksudnya boss? ,healthy
7331,got himself into something interesting...would be challenging but keeping fingers crossed ,healthy
7332,"not really getting the hang of this day... an oldie but goodie, makes you smile (and look for some in your own garden)  http://is.gd/rblO",healthy
7333,just bought latest edition of OXM. Going to give that a good on my lunch break. ,healthy
7334,"school soon...  meeting with statistics Canada afterwards, mitchell over tonight ",healthy
7335,@mparaz Sounds like a good weekend to spend. ,healthy
7336,@silverSpoon though not that actively .. so this should be handy enough for that ,healthy
7337,@thehoosiersuk http://twitpic.com/2yafi - p.s. nice table ,healthy
7338,BETTER THAN MYSPACE ,healthy
7339,"Had a great night. Excited about semi formal, dunking booth, and a big opportunity coming up. Ericka and i had a sleep over, too!! ",healthy
7340,I just ordered an iMac!!! A refurbished 2008 model. ,healthy
7341,@GreigWells The gym has been a great source of idea generation and fermentation for me ,healthy
7342,Just checked the score of the game. Glad I didn't spend any time watching it. Unlike tonight when I'll watch no matter what ,healthy
7343,not going to school today. ,healthy
7344,@Sn0wrose I know! What an adventure! ,healthy
7345,"Hope, Iï¿½ve found the real Demi Moore - I love you, wonderwoman!! ",healthy
7346,@KDeLaRiva lol -thats a good update. have a good day  Gia hopes,healthy
7347,@tonistack immature assfaces. but ohhhmygod. tonight was amaziiing ,healthy
7348,woo  I am having a bed picnic ,healthy
7349,"bought halo 3 for ï¿½10 yesterday, opened box and Halo Wars was in there instead  EPIC WIN!",healthy
7350,@cutoutandkeep Love your buttons. I'm looking at doing a few projects so I'll sign up to cut out and keep. It looks like fun ,healthy
7351,Heh Seth Rogen playing the straight role in this makes it even more funny - Like a Boss.   http://bit.ly/iP9iz ,healthy
7352,@MmmBaileys See ya later have fun! ,healthy
7353,"@JayStephens  can i ask who made them, and what it cost you? I'm curious to see where PV prices are going ",healthy
7354,@kellysays nooooo but im AWAKE had some tea ,healthy
7355,Time again to head North for a few days !!! however just one test this week ,healthy
7356,@DarkPiano thank you! I hope your day continues on a positive note. ,healthy
7357,going to paint my nails then get some foood ,healthy
7358,@howlingeverett am just happy that people are getting into the prototyping and modelling half decent models in 3DS max already ,healthy
7359,@jasondilling don't expect we will get that far so soon. Only just reached Newtown  how much is the toll?,healthy
7360,Psyched for the road trip this weekend ,healthy
7361,is laughing at Keeping up with Kardashians.... LOL... no happy hour where you're going ,healthy
7362,@Zanna85 SEXY LONG BLACK HAIR  oh man...why'd you have to go there? XD,healthy
7363,"pe notes, and tlkn to alex ",healthy
7364,"@Chrysanthemum Oh, no! That's got to be disappointing. Maybe Little Wicket will decide to come on &quot;his&quot; own today! ",healthy
7365,"@MattShaw ooooh, i want more cool stuff ",healthy
7366,@garry1bowie I'm o2 pay as you go ï¿½7.50 a month unlimited t'internet and 300 texts ,healthy
7367,"@fredrikth latest n95 rom is about 120 meg, and the downloader will abort after 3 tries. no prob for u i guess ",healthy
7368,For all those who asked her name is Amma.  Like the Indian spiritual leader.,healthy
7369,"In case you wonder, I just changed my username on here to @simplychrista...since it is simply me ",healthy
7370,@hyperstruct more cool shell stuff  - Higher-order shell http://tr.im/in3W,healthy
7371,is extremely happy to get a Symbian Developer Certificate ,healthy
7372,"@MagpieSparkles Aww! Well maybe one day you will get around to it, then you'll love it, I swear ",healthy
7373,@SarahStewart cool - being cool gives you every excuse to winge abt cold ,healthy
7374,@Imagine_This all things good hey! sorry about the sore muscles but body beautiful is painful!  are you well otherwise?,healthy
7375,"my last dayin the office... tomorrow, im staying at home to pack. ",healthy
7376,@frannis wow my ninja! at least you'll be ready for worship leader school after.. chaha  PASTOR FRANCIS RRRRRRRRIGOR!,healthy
7377,@sheslykeomg hi pumpkin!  How are you?!,healthy
7378,Is getting Ready for another day of school. Wish Me luck. I?U-All ,healthy
7379,had a lovely dinner with some gfs to celebrate my school mate Bec's bday today. Nice to catch up with them over some interesting convos ,healthy
7380,"@SwandaG if you find one, please pass it on ",healthy
7381,"enjoying half term, a new house and a new life ",healthy
7382,I can't really remember a time without Google anymore ,healthy
7383,"@brokenbeat Wow- Corn-based food chain? Omnivore's Dilemma must be an interesting book! BTW, breathing New Media Air is always fresh ",healthy
7384,@mileycyrus pooor Miley =/  Be stronng  . Love you so much ?,healthy
7385,@treffin I've been attending tea parties for the last 8 years...slow to the party dude.     not trying to start a donkey v. elephant war.,healthy
7386,I thought it was going to rain today but instead the sun is shining and it's beautiful here in Leeds ,healthy
7387,"@delph003 That's a wonderful idea  After all, the CVTF500 is all about nurturing talent so what better story than supporting a new career!",healthy
7388,@anmnlutwysdt Some of the compilers are missing or 'un-known'. It's pretty much fixed now ,healthy
7389,@fuzzyinkdesign A Tim Tam shaped beanie! They'd want to pay me to wear that LOL Funny ,healthy
7390,"Working hard and listening to all of my &quot;it's oh so quiet&quot;, soft and mushy... blip list...  http://blip.fm/3zamar",healthy
7391,@benbutterworth Congratulations! ,healthy
7392,i hate boys.. not men.. BOYS officially lesbian  haa,healthy
7393,@fossiloflife @adapaavi @far1983 3pm-4pm would be best... enuf time to laze around and then watch the sunset too. ,healthy
7394,Done  accomplished and yet... nervous x],healthy
7395,its quater to 10. i am a little tired which is a big shock since i got hardly any sleep last night!! lol ,healthy
7396,@twinkleboi He's waiting for you - with his mates ,healthy
7397,Sun .... no sun ... sun .... no sun ....sun ... freeze you motherf*cker ... just stay there and light my day ,healthy
7398,"listening to queen, cheaa ",healthy
7399,Good Morning New York! It's a crispy 41 degrees out there. Bundle up! ,healthy
7400,thinks it is time for bed. Man!!! the sun is coming up and I can hear people already leaving for work. Goodnight twitter bugs. ,healthy
7401,@blogviet Give me your ticket number and I'll take a look personally. ,healthy
7402,relaxin. ,healthy
7403,@JoanneRK Ah so @michaelgrainger is a gentle subtle flirt. I shudder to think what I am ... LOL so funny ,healthy
7404,"@karoleenka Karolinka , i promise to stay away  Get some rest.",healthy
7405,@Idaho_Airships doh!  #followfriday,healthy
7406,"wonders if norwood hyper has any pesach stuff left, havent done my shopping yet ",healthy
7407,@sandieb321  Your not half bad so we will call you 22 then ok lol ,healthy
7408,is solving circuit and communication problems. you may enjoy the weather instead of me ,healthy
7409,Good night Twitterverse. Have missed you all today with my running around. Looking forward to #Canucks bounce back game tomorrow ,healthy
7410,@archelina though I guess they have as much right to demand animal products in their diet as you have to demand no animal products ,healthy
7411,New Eminem video....just like the old days kicking around  http://tinyurl.com/dbxh3t,healthy
7412,@seanometer Awesome scotch pic  Thanks for that one. I kept it simple with a glass of JWB when I got home.,healthy
7413,"@nonafairuz and he planned to bond you together with him, haha what a life ",healthy
7414,Ok ... so ... What can i do on a Saturday night in Vienna ?? please tell me ! i will really apreciate suggestions  (Meanwhile: my ipod),healthy
7415,"@british_girl I would challenge you but it's a bit too far to the competition venue. I never get hangovers either. Ahhh, bliss. ",healthy
7416,@Clarrisani you've only just noticed??? ,healthy
7417,"@sineadcochrane Yeah... Maybe give very high level stuff, and then details if you get it. Something like that. Brain not working 2 well. ",healthy
7418,should be getting her passport interview done tomorrow. ,healthy
7419,"@whitneyhess If you'd like your audio from the Summit, can you send me an email jeff.parks@iaconsultants.ca  Many thanks! ",healthy
7420,@jon8737 sounds like my night! hope you rested well anyway ,healthy
7421,house-tv.org ready to use. But what to do with it? ,healthy
7422,"I am sick :S but life goes on ;D going to the hairdresser in like half an hour  *yay* finally ((: love you all &lt;3 50 SUBS LEFT UNTIL 3,000",healthy
7423,@mileycyrus Hii! you are amazing ...I wish I could meet you ,healthy
7424,New LinkMe is beginning to look like something ,healthy
7425,"@barefoot_exec 'mornin, have a great day. ",healthy
7426,Happy now because of this one ,healthy
7427,@RobKardashian with as much working out u do a day.. I would be tired too! But I'm awake bright n early.. Ready to go to the gym...  bye!,healthy
7428,@MissxMarisa Haha I called them bat fags and they shut up lol. I'm in bed and not sleeping eithe ,healthy
7429,"Quite funny  but kids, remember, the blocky effect may obfuscate visually, but can be easily reversed - http://ow.ly/2g28",healthy
7430,"Wefollow wants me to tweet - ah well, never been forced to tweet. But here we go ",healthy
7431,@TizzyEnt thanks bunches I love waking up to compliments ,healthy
7432,@kusasi THANK YOU!!!!! ,healthy
7433,@txroadshow Morning! ,healthy
7434,morning family!  i think i lost 10lbs.. i havent weighed myself but i can fit into these pants without inhailing &amp; exhailing troubles ,healthy
7435,"thought he fixed his sleep schedule, but is about to sleep at 5am again. At least I don't have to catch a flight today  go Louiville Women",healthy
7436,school D : FUCK im gonna be late. LIKE ALWAYS ! well atleast i have one more day of school  on the down side i can't go meet my idol.,healthy
7437,nothing special  ...,healthy
7438,@Lurquer LOL - I never thought of that concept. LOL - mighty confusing ,healthy
7439,@1Day2BEAwesome Send me an email [my twitter name]@gmail.com and we can talk about it. ,healthy
7440,"I think I'm starting to wake up, showers are good! good morning ",healthy
7441,"@tidertechie Sadly, yes! ",healthy
7442,@Moonflowerchild oh god. how can something as simple as Twitter be so complicated ,healthy
7443,"@FunKnjaZZy I understand. You know how it goes: different people, different taste! ",healthy
7444,"9 weeks 'till Le Mans!!  So near, yet so far. :/",healthy
7445,"@zoecello, if they are truly friends they will understand. On the other hand, this is where invisible friends are handy.  ",healthy
7446,"@abarkerwoof No it's okay I get the gist. I assume it's not actually DM, or is he really down in funds and we're not helping him? ",healthy
7447,"OMG! The best 80's leopard rara dress ever, don't want to sell it  xxx",healthy
7448,"@belllareow okay, so im a bitch cause of my message;) sorry  you ily me  x",healthy
7449,@Teresamerica Indeed.  You should read my posts on global warming.  Just do a search on my site for &quot;global warming&quot; and have fun.  ,healthy
7450,"implementing imprint, TOS and all those necessary things you need for a nice web app ",healthy
7451,Off to my second day temping at Novak Birch ,healthy
7452,@Jessica_Stanley   your welcome!,healthy
7453,@TheaAndrewsET somehow that doesn't surprise me that Rob is charming.  lucky girl!!!!    when does the interview air?,healthy
7454,@Stacy_Koerner &amp; @tbalding  Just wait.  I've got the best feeling about this year.  And my feelings are usually dead on. ,healthy
7455,@destraynor So maybe twitter *should* cut down to 11 chars per tweet ,healthy
7456,En route to oboro for work and chrisam mass. Yay.  ,healthy
7457,@shylands i agree with mark. tweeting takes priority over work at times....helps with the stress levels lol ,healthy
7458,@lkenner yes he did drain us but hes so worth it ,healthy
7459,@one800higgins @timebear I still think that seeing Battles at Milestone right after Mirrored came out was one of my top 5 shows EVER. ,healthy
7460,"@HallyMk1 Yes, you do need a pint in your hand if you are attempting an RL-SL event. Good point. ",healthy
7461,Good morning tweeps! ,healthy
7462,the cool thing with the Giampaolo PC hunter ad (http://tinyurl.com/cbhhqu) is that now everybody knows how to pronounce my name ,healthy
7463,@gimboland hello  did you pick up a flyer at the eco fashion show?,healthy
7464,is off to give my kiddies a wonderful dose of an egg hunt this morning before the Easter Break!  Wish me luck!   ,healthy
7465,@RAZNKN you going to any of the NIN/JA shows this summer? ,healthy
7466,@barefoot_exec now i think yes ,healthy
7467,humm no support for remote cvs history in opengrok 0.7 ...  guest i have to wait for 0.8!! ,healthy
7468,Lady Gaga concert was the best concert in the universe! Holy shiiiit ,healthy
7469,@_kim_ber_ly_ Same to you! ,healthy
7470,"@davethackeray  It's my first attempt, but I think I like printmaking ",healthy
7471,@phinnia I love your good-night message. Even though I read them in the morning! ,healthy
7472,@Billy3G Well i think it's cute and &quot;clean&quot;!  I love the &quot;clean&quot; look O ,healthy
7473,so... i'm new to this  I love when holidays come around but they can be totally boring :S,healthy
7474,@PManiac lol. So much for discreet piracy ,healthy
7475,@policymonk I read the funnies first. Puts the day in perspective ,healthy
7476,@LimaBeantheGrey yes I do. I LOVE it! ,healthy
7477,???????? ???  (???????) is such a gorgeous and catchy song! Beautifully written! Love the movie as well! ,healthy
7478,@MidlifeMeltdown I'm only a lttle bit strange ,healthy
7479,"We need to leave soon, or we will certainly miss the train. We don't want to leave, but don't tell Gurpreet that. ",healthy
7480,Pilot just mad fun of me for being nervous on last nights flight. Eff you Kiper.  eff you.,healthy
7481,"@DLRodgers @WSPNews And here I'm grousing about mid-50s, partly cloudy and windy. At least we have no white stuff. Spring WILL come! ",healthy
7482,Big cloud over Harlem but the sun's gonna come out ,healthy
7483,Gooodnight x After tomorrow i will be free! ,healthy
7484,Laptop is fixed  New Battery &amp; AC Adaptor = Sorted.,healthy
7485,@far1983 PUBLIC PUBLIC ,healthy
7486,@topsurf good luck! ,healthy
7487,@JenntheRed I get it...like a cold shower with just a little hot thrown in??? ,healthy
7488,@Herne2 err... thanks and to return the favour i am wearing black and grey checked boxers ,healthy
7489,"77 Kids - Dress A Bird?  Maybe a fun way to engage kids with the brand, but I'd rather have a deal!    http://is.gd/rbqv",healthy
7490,"nicely achy after great indoor climb sesion last night at The Castle, followed by much deserved kronenburg and pad thai ",healthy
7491,"Got enough stamps for a free coffee today, so got myself a large Mocha ",healthy
7492,"@whiteley I hand it back and say &quot;This is a 'do-over'.&quot; Yup - never happy, but the next time... much better results. ",healthy
7493,@CHRISDJMOYLES Hello Chris. Did you know that the genuine &amp; validated Cheggers is on Twitter? @thekeithchegwin ,healthy
7494,"Field trip with Blake today.  STILL can't believe Kutner died on House last night. Yeah, @christinalph   who you speak of?  ",healthy
7495,@summerrainx  I actually had to Google it up. Wow. They actually have those in my country. Real nice. It's definitely on my wish list now.,healthy
7496,"G'Morning, Twitterati! ",healthy
7497,"@katieki I need one of those too, let me know if you find a good deal ",healthy
7498,@manuelsagra definitelly  sometimes it fails ( as mostly any other service)... but still in beta???  which is the roadmap then? ,healthy
7499,@zen_habits Effed liked your book too  http://effedifiknow.posterous.com/book-review-the-power-of-less-leo-babauta,healthy
